Form	MemberID	Exp	Geozone	Location	Date	STemp	BTemp	BTime	Start	Visib	AvgDepth	MaxDepth	Current	Habitat	Species	Family	Abundance
5198390	11	E	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	0	82	70	16	6	5	11	2	1	154	52	2
5198390	11	E	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	0	82	70	16	6	5	11	2	1	96	49	2
5198220	39071	N	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	0	79	71	16	4	6	11	3	7	113	44	2
5198610	44564	N	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	0	0	70	16	3	6	9	2	7	92	41	1
5198362	78297	N	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	84	84	70	16	4	5	8	2	7	73	11	3
5198946	31171	E	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	86	86	69	16	4	5	8	3	1	36	37	4
5198220	39071	N	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	0	79	71	16	4	6	11	3	7	21	2	2
5198052	46383	N	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	0	80	71	16	4	6	9	3	1	152	27	1
5198220	39071	N	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	0	79	71	16	4	6	11	3	7	19	2	2
5199154	49697	N	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	0	86	70	16	5	6	10	2	1	358	28	1
5198610	44564	N	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	0	0	70	16	3	6	9	2	7	29	37	2
5198220	39071	N	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	0	79	71	16	4	6	11	3	7	53	44	3
5199035	52032	N	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	88	84	72	16	3	6	10	3	7	96	49	2
5198362	78297	N	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	84	84	70	16	4	5	8	2	7	92	41	2
5198800	27929	E	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	86	82	74	16	6	6	12	3	7	11	6	4
5199154	49697	N	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	0	86	70	16	5	6	10	2	1	35	37	2
5199035	52032	N	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	88	84	72	16	3	6	10	3	7	60	44	2
5198479	61018	N	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	90	83	71	16	4	6	10	3	7	508	50	1
5199154	49697	N	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	0	86	70	16	5	6	10	2	1	32	37	3
5199154	49697	N	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	0	86	70	16	5	6	10	2	1	29	37	2
5198800	27929	E	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	86	82	74	16	6	6	12	3	7	150	23	2
5198479	61018	N	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	90	83	71	16	4	6	10	3	7	73	11	4
5199154	49697	N	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	0	86	70	16	5	6	10	2	1	135	1	3
5198362	78297	N	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	84	84	70	16	4	5	8	2	7	137	4	1
5198052	46383	N	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	0	80	71	16	4	6	9	3	1	13	6	3
5199035	52032	N	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	88	84	72	16	3	6	10	3	7	74	11	2
5198479	61018	N	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	90	83	71	16	4	6	10	3	7	33	37	2
5198610	44564	N	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	0	0	70	16	3	6	9	2	7	74	11	2
5198479	61018	N	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	90	83	71	16	4	6	10	3	7	145	23	4
5198610	44564	N	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	0	0	70	16	3	6	9	2	7	129	21	3
5199035	52032	N	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	88	84	72	16	3	6	10	3	7	15	10	2
5199154	49697	N	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	0	86	70	16	5	6	10	2	1	129	21	3
5198479	61018	N	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	90	83	71	16	4	6	10	3	7	13	6	3
5199154	49697	N	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	0	86	70	16	5	6	10	2	1	3	36	2
5198479	61018	N	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	90	83	71	16	4	6	10	3	7	34	37	3
5199154	49697	N	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	0	86	70	16	5	6	10	2	1	50	18	2
5199035	52032	N	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	88	84	72	16	3	6	10	3	7	152	27	2
5198946	31171	E	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	86	86	69	16	4	5	8	3	1	114	44	3
5199264	25096	N	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	0	82	71	16	3	4	10	3	1	128	25	2
5198946	31171	E	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	86	86	69	16	4	5	8	3	1	92	41	1
5198479	61018	N	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	90	83	71	16	4	6	10	3	7	92	41	1
5198800	27929	E	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	86	82	74	16	6	6	12	3	7	116	44	2
5199154	49697	N	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	0	86	70	16	5	6	10	2	1	508	50	1
5199154	49697	N	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	0	86	70	16	5	6	10	2	1	92	41	2
5199264	25096	N	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	0	82	71	16	3	4	10	3	1	34	37	2
5198800	27929	E	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	86	82	74	16	6	6	12	3	7	19	2	2
5198946	31171	E	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	86	86	69	16	4	5	8	3	1	90	41	1
5199154	49697	N	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	0	86	70	16	5	6	10	2	1	128	25	2
5198479	61018	N	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	90	83	71	16	4	6	10	3	7	348	9	3
5198052	46383	N	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	0	80	71	16	4	6	9	3	1	19	2	2
5198052	46383	N	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	0	80	71	16	4	6	9	3	1	148	23	1
5198052	46383	N	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	0	80	71	16	4	6	9	3	1	48	18	2
5198362	78297	N	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	84	84	70	16	4	5	8	2	7	42	28	2
5198052	46383	N	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	0	80	71	16	4	6	9	3	1	29	37	3
5198052	46383	N	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	0	80	71	16	4	6	9	3	1	53	44	2
5198362	78297	N	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	84	84	70	16	4	5	8	2	7	150	23	2
5198479	61018	N	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	90	83	71	16	4	6	10	3	7	152	27	2
5198052	46383	N	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	0	80	71	16	4	6	9	3	1	129	21	4
5198390	11	E	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	0	82	70	16	6	5	11	2	1	29	37	1
5198800	27929	E	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	86	82	74	16	6	6	12	3	7	73	11	3
5198390	11	E	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	0	82	70	16	6	5	11	2	1	112	43	1
5198052	46383	N	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	0	80	71	16	4	6	9	3	1	30	37	2
5198390	11	E	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	0	82	70	16	6	5	11	2	1	21	2	3
5198220	39071	N	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	0	79	71	16	4	6	11	3	7	130	21	2
5198946	31171	E	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	86	86	69	16	4	5	8	3	1	141	23	3
5198946	31171	E	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	86	86	69	16	4	5	8	3	1	101	14	1
5198800	27929	E	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	86	82	74	16	6	6	12	3	7	15	10	3
5198390	11	E	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	0	82	70	16	6	5	11	2	1	19	2	2
5198390	11	E	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	0	82	70	16	6	5	11	2	1	129	21	3
5198220	39071	N	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	0	79	71	16	4	6	11	3	7	150	23	2
5198610	44564	N	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	0	0	70	16	3	6	9	2	7	50	18	2
5198220	39071	N	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	0	79	71	16	4	6	11	3	7	60	44	3
5198479	61018	N	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	90	83	71	16	4	6	10	3	7	142	23	3
5198946	31171	E	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	86	86	69	16	4	5	8	3	1	33	37	3
5198362	78297	N	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	84	84	70	16	4	5	8	2	7	80	7	2
5198220	39071	N	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	0	79	71	16	4	6	11	3	7	3	36	3
5198362	78297	N	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	84	84	70	16	4	5	8	2	7	53	44	3
5198800	27929	E	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	86	82	74	16	6	6	12	3	7	22	22	2
5198946	31171	E	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	86	86	69	16	4	5	8	3	1	32	37	2
5198390	11	E	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	0	82	70	16	6	5	11	2	1	35	37	2
5199264	25096	N	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	0	82	71	16	3	4	10	3	1	25	22	2
5198220	39071	N	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	0	79	71	16	4	6	11	3	7	34	37	2
5198479	61018	N	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	90	83	71	16	4	6	10	3	7	154	52	2
5198362	78297	N	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	84	84	70	16	4	5	8	2	7	74	11	3
5199035	52032	N	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	88	84	72	16	3	6	10	3	7	9	50	2
5199264	25096	N	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	0	82	71	16	3	4	10	3	1	145	23	3
5198800	27929	E	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	86	82	74	16	6	6	12	3	7	96	49	2
5198946	31171	E	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	86	86	69	16	4	5	8	3	1	74	11	2
5199264	25096	N	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	0	82	71	16	3	4	10	3	1	142	23	3
5198390	11	E	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	0	82	70	16	6	5	11	2	1	11	6	3
5198479	61018	N	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	90	83	71	16	4	6	10	3	7	96	49	1
5198946	31171	E	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	86	86	69	16	4	5	8	3	1	25	22	2
5198479	61018	N	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	90	83	71	16	4	6	10	3	7	29	37	2
5198362	78297	N	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	84	84	70	16	4	5	8	2	7	32	37	3
5198479	61018	N	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	90	83	71	16	4	6	10	3	7	35	37	2
5198946	31171	E	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	86	86	69	16	4	5	8	3	1	129	21	4
5199264	25096	N	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	0	82	71	16	3	4	10	3	1	96	49	2
5198946	31171	E	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	86	86	69	16	4	5	8	3	1	80	7	3
5198610	44564	N	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	0	0	70	16	3	6	9	2	7	113	44	2
5198390	11	E	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	0	82	70	16	6	5	11	2	1	142	23	3
5198946	31171	E	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	86	86	69	16	4	5	8	3	1	135	1	4
5198946	31171	E	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	86	86	69	16	4	5	8	3	1	19	2	3
5198220	39071	N	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	0	79	71	16	4	6	11	3	7	96	49	3
5198220	39071	N	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	0	79	71	16	4	6	11	3	7	32	37	3
5198610	44564	N	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	0	0	70	16	3	6	9	2	7	45	28	1
5199264	25096	N	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	0	82	71	16	3	4	10	3	1	135	1	4
5199035	52032	N	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	88	84	72	16	3	6	10	3	7	150	23	2
5199154	49697	N	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	0	86	70	16	5	6	10	2	1	22	22	2
5199035	52032	N	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	88	84	72	16	3	6	10	3	7	42	28	1
5198220	39071	N	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	0	79	71	16	4	6	11	3	7	15	10	3
5198362	78297	N	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	84	84	70	16	4	5	8	2	7	154	52	2
5198610	44564	N	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	0	0	70	16	3	6	9	2	7	53	44	3
5198610	44564	N	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	0	0	70	16	3	6	9	2	7	80	7	1
5199154	49697	N	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	0	86	70	16	5	6	10	2	1	99	49	2
5198800	27929	E	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	86	82	74	16	6	6	12	3	7	48	18	2
5199035	52032	N	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	88	84	72	16	3	6	10	3	7	53	44	2
5198390	11	E	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	0	82	70	16	6	5	11	2	1	113	44	2
5198800	27929	E	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	86	82	74	16	6	6	12	3	7	100	14	2
5198946	31171	E	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	86	86	69	16	4	5	8	3	1	34	37	3
5198390	11	E	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	0	82	70	16	6	5	11	2	1	42	28	2
5198052	46383	N	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	0	80	71	16	4	6	9	3	1	141	23	3
5198800	27929	E	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	86	82	74	16	6	6	12	3	7	508	50	2
5198610	44564	N	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	0	0	70	16	3	6	9	2	7	33	37	3
5199264	25096	N	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	0	82	71	16	3	4	10	3	1	129	21	4
5198362	78297	N	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	84	84	70	16	4	5	8	2	7	29	37	3
5198052	46383	N	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	0	80	71	16	4	6	9	3	1	73	11	3
5198946	31171	E	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	86	86	69	16	4	5	8	3	1	35	37	2
5199035	52032	N	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	88	84	72	16	3	6	10	3	7	142	23	3
5198610	44564	N	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	0	0	70	16	3	6	9	2	7	30	37	2
5198800	27929	E	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	86	82	74	16	6	6	12	3	7	25	22	1
5198479	61018	N	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	90	83	71	16	4	6	10	3	7	50	18	3
5198052	46383	N	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	0	80	71	16	4	6	9	3	1	60	44	3
5198800	27929	E	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	86	82	74	16	6	6	12	3	7	58	44	1
5199035	52032	N	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	88	84	72	16	3	6	10	3	7	3	36	3
5198052	46383	N	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	0	80	71	16	4	6	9	3	1	80	7	2
5198610	44564	N	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	0	0	70	16	3	6	9	2	7	13	6	2
5199154	49697	N	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	0	86	70	16	5	6	10	2	1	179	1	2
5198479	61018	N	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	90	83	71	16	4	6	10	3	7	15	10	3
5198610	44564	N	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	0	0	70	16	3	6	9	2	7	37	37	2
5199154	49697	N	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	0	86	70	16	5	6	10	2	1	80	7	2
5198946	31171	E	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	86	86	69	16	4	5	8	3	1	13	6	2
5198220	39071	N	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	0	79	71	16	4	6	11	3	7	33	37	2
5198220	39071	N	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	0	79	71	16	4	6	11	3	7	145	23	4
5198052	46383	N	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	0	80	71	16	4	6	9	3	1	90	41	1
5199264	25096	N	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	0	82	71	16	3	4	10	3	1	60	44	2
5198052	46383	N	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	0	80	71	16	4	6	9	3	1	34	37	3
5198479	61018	N	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	90	83	71	16	4	6	10	3	7	19	2	3
5198800	27929	E	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	86	82	74	16	6	6	12	3	7	74	11	3
5198610	44564	N	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	0	0	70	16	3	6	9	2	7	128	25	3
5198610	44564	N	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	0	0	70	16	3	6	9	2	7	23	22	1
5198610	44564	N	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	0	0	70	16	3	6	9	2	7	508	50	2
5198479	61018	N	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	90	83	71	16	4	6	10	3	7	116	44	1
5198052	46383	N	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	0	80	71	16	4	6	9	3	1	142	23	3
5198052	46383	N	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	0	80	71	16	4	6	9	3	1	135	1	4
5198800	27929	E	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	86	82	74	16	6	6	12	3	7	34	37	3
5198479	61018	N	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	90	83	71	16	4	6	10	3	7	60	44	3
5198800	27929	E	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	86	82	74	16	6	6	12	3	7	42	28	1
5198800	27929	E	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	86	82	74	16	6	6	12	3	7	80	7	2
5198946	31171	E	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	86	86	69	16	4	5	8	3	1	100	14	2
5198220	39071	N	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	0	79	71	16	4	6	11	3	7	343	48	2
5198610	44564	N	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	0	0	70	16	3	6	9	2	7	11	6	2
5198800	27929	E	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	86	82	74	16	6	6	12	3	7	21	2	3
5198052	46383	N	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	0	80	71	16	4	6	9	3	1	138	4	3
5198362	78297	N	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	84	84	70	16	4	5	8	2	7	152	27	2
5199154	49697	N	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	0	86	70	16	5	6	10	2	1	13	6	2
5198220	39071	N	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	0	79	71	16	4	6	11	3	7	100	14	2
5198390	11	E	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	0	82	70	16	6	5	11	2	1	60	44	2
5198052	46383	N	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	0	80	71	16	4	6	9	3	1	382	28	1
5198390	11	E	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	0	82	70	16	6	5	11	2	1	74	11	2
5198390	11	E	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	0	82	70	16	6	5	11	2	1	33	37	2
5198800	27929	E	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	86	82	74	16	6	6	12	3	7	605	9	1
5198390	11	E	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	0	82	70	16	6	5	11	2	1	3	36	3
5198479	61018	N	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	90	83	71	16	4	6	10	3	7	113	44	2
5198362	78297	N	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	84	84	70	16	4	5	8	2	7	141	23	2
5199264	25096	N	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	0	82	71	16	3	4	10	3	1	74	11	2
5199035	52032	N	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	88	84	72	16	3	6	10	3	7	19	2	1
5198479	61018	N	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	90	83	71	16	4	6	10	3	7	58	44	2
5198362	78297	N	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	84	84	70	16	4	5	8	2	7	114	44	3
5198946	31171	E	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	86	86	69	16	4	5	8	3	1	99	49	3
5198800	27929	E	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	86	82	74	16	6	6	12	3	7	142	23	3
5198052	46383	N	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	0	80	71	16	4	6	9	3	1	22	22	1
5198390	11	E	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	0	82	70	16	6	5	11	2	1	141	23	3
5198362	78297	N	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	84	84	70	16	4	5	8	2	7	130	21	3
5198052	46383	N	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	0	80	71	16	4	6	9	3	1	150	23	2
5198800	27929	E	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	86	82	74	16	6	6	12	3	7	141	23	3
5198610	44564	N	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	0	0	70	16	3	6	9	2	7	348	9	3
5198946	31171	E	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	86	86	69	16	4	5	8	3	1	11	6	3
5199154	49697	N	34280004	Sea Lion Rock / La Cueva / The Cave (Isla Las Animas)	10/2/22	0	86	70	16	5	6	10	2	1	150	23	2
